subproject,gem,Library or Sample,Library Type,Grouped By,Group Name,Metric Name,Metric Value
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Fastq ID,HjqdPU0E_aGDmEY5F_csp (2),Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Fastq ID,HjqdPU0E_aGDmEY5F_csp (2),Q30 RNA read,97.4%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Fastq ID,HjqdPU0E_aGDmEY5F_csp (2),Q30 UMI,97.0%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Fastq ID,HjqdPU0E_aGDmEY5F_csp (2),Q30 barcodes,97.7%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Estimated number of cells,"3,166"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads,88.22%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads in aggregate barcodes,10.80%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads usable,9.56%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Fraction reads in cells,11.15%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Fraction unrecognized antibody,11.78%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Mean reads per cell,"19,863"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Number of reads,"62,887,429"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Valid UMIs,99.99%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Antibody Capture,Physical library ID,ABC_1,Valid barcodes,98.46%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex,Number of reads,"115,063,907"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex,Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex,Q30 RNA read,93.8%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex,Q30 UMI,97.0%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex,Q30 barcodes,97.3%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex (2),Number of reads,"116,439,520"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex (2),Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex (2),Q30 RNA read,93.8%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex (2),Q30 UMI,97.1%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Fastq ID,HjqdPU0E_aGDmEY5F_gex (2),Q30 barcodes,97.4%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped antisense,19.89%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to exonic regions,48.43%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to genome,82.92%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intergenic regions,24.37%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intronic regions,10.12%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to transcriptome,27.28%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Estimated number of cells,"3,166"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Fraction reads in cells,61.12%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Mapped to genome,95.97%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Mean reads per cell,"73,122"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Number of reads,"231,503,427"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Number of reads in the library,"231,503,427"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Sequencing saturation,85.98%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Valid UMIs,99.97%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,Gene Expression,Physical library ID,GEX_1,Valid barcodes,63.78%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr,Number of reads,"12,907,479"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr,Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr,Q30 RNA read,91.7%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr,Q30 UMI,95.6%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr,Q30 barcodes,95.9%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr (2),Number of reads,"13,093,985"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr (2),Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr (2),Q30 RNA read,91.2%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr (2),Q30 UMI,95.6%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Fastq ID,HjqdPU0E_aGDmEY5F_bcr (2),Q30 barcodes,95.9%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Estimated number of cells,503
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Fraction reads in cells,78.37%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Mean reads per cell,"51,693"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Mean used reads per cell,"14,072"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Number of reads,"26,001,464"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGH,48.51%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGK,20.38%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGL,13.19%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to any V(D)J gene,82.17%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ B,Physical library ID,VDJB_1,Valid barcodes,92.21%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr,Number of reads,"31,745,623"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr,Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr,Q30 RNA read,92.9%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr,Q30 UMI,96.4%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr,Q30 barcodes,96.7%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr (2),Number of reads,"32,099,953"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr (2),Number of short reads skipped,0
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr (2),Q30 RNA read,92.6%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr (2),Q30 UMI,96.5%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Fastq ID,HjqdPU0E_aGDmEY5F_tcr (2),Q30 barcodes,96.8%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Estimated number of cells,720
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Fraction reads in cells,29.75%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Mean reads per cell,"88,674"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Mean used reads per cell,"16,313"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Number of reads,"63,845,576"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRA,24.42%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRB,30.27%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to any V(D)J gene,55.13%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Library,VDJ T,Physical library ID,VDJT_1,Valid barcodes,81.16%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Antibody Capture,,,Antibody reads usable per cell,"1,899"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Antibody Capture,,,Cells,"3,166"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Antibody Capture,,,Median UMI counts per cell,811
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Cells,"3,166"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Confidently mapped antisense,11.03%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Confidently mapped to exonic regions,56.77%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Confidently mapped to genome,89.17%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Confidently mapped to intergenic regions,21.28%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Confidently mapped to intronic regions,11.12%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Confidently mapped to transcriptome,44.23%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Mapped to genome,96.33%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Median UMI counts per cell,"1,002"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Median genes per cell,492
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Median reads per cell,"17,461"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Number of reads assigned to the sample,"81,378,303"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,Gene Expression,,,Total genes detected,"17,451"
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Cells with productive IGH contig,86.28%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Cells with productive IGK contig,55.47%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Cells with productive IGL contig,30.02%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,"Cells with productive V-J spanning (IGK, IGH) pair",44.93%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,"Cells with productive V-J spanning (IGL, IGH) pair",26.84%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Cells with productive V-J spanning pair,70.78%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Estimated number of cells,503
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Median IGH UMIs per Cell,10
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Median IGK UMIs per Cell,50
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Median IGL UMIs per Cell,34
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Number of cells with productive V-J spanning pair,356
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ B,,,Paired clonotype diversity,443.10
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Cells with productive TRA contig,89.44%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Cells with productive TRB contig,99.31%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,"Cells with productive V-J spanning (TRA, TRB) pair",88.75%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Cells with productive V-J spanning pair,88.75%
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Estimated number of cells,720
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Median TRA UMIs per Cell,7
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Median TRB UMIs per Cell,20
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Number of cells with productive V-J spanning pair,639
BCLLATLAS_46,HjqdPU0E_aGDmEY5F,Sample,VDJ T,,,Paired clonotype diversity,691.20
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp,Number of reads,"24,675,164"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp,Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp,Q30 RNA read,97.1%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp,Q30 UMI,96.8%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp,Q30 barcodes,97.5%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp (2),Number of reads,"25,484,972"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp (2),Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp (2),Q30 RNA read,97.3%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp (2),Q30 UMI,96.9%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Fastq ID,KETfaLdx_Ub1mtE13_csp (2),Q30 barcodes,97.6%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Estimated number of cells,"4,498"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads,88.30%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads in aggregate barcodes,5.80%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Fraction antibody reads usable,10.49%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Fraction reads in cells,12.13%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Fraction unrecognized antibody,11.70%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Mean reads per cell,"11,152"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Number of reads,"50,160,136"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Valid UMIs,99.99%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Antibody Capture,Physical library ID,ABC_1,Valid barcodes,98.38%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex,Number of reads,"133,329,968"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex,Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex,Q30 RNA read,94.0%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex,Q30 UMI,97.0%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex,Q30 barcodes,97.4%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex (2),Number of reads,"131,734,925"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex (2),Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex (2),Q30 RNA read,94.0%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex (2),Q30 UMI,96.9%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Fastq ID,KETfaLdx_Ub1mtE13_gex (2),Q30 barcodes,97.2%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped antisense,21.74%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to exonic regions,59.32%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to genome,87.69%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intergenic regions,17.05%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to intronic regions,11.32%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Confidently mapped to transcriptome,36.02%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Estimated number of cells,"4,498"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Fraction reads in cells,69.29%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Mapped to genome,96.24%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Mean reads per cell,"58,930"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Number of reads,"265,064,893"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Number of reads in the library,"265,064,893"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Sequencing saturation,86.86%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Valid UMIs,99.97%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,Gene Expression,Physical library ID,GEX_1,Valid barcodes,74.84%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr,Number of reads,"21,469,166"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr,Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr,Q30 RNA read,92.3%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr,Q30 UMI,95.6%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr,Q30 barcodes,96.0%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr (2),Number of reads,"21,798,379"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr (2),Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr (2),Q30 RNA read,91.9%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr (2),Q30 UMI,95.6%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Fastq ID,KETfaLdx_Ub1mtE13_bcr (2),Q30 barcodes,96.1%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Estimated number of cells,"1,476"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Fraction reads in cells,73.80%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Mean reads per cell,"29,314"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Mean used reads per cell,"6,944"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Number of reads,"43,267,545"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGH,41.05%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGK,29.22%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to IGL,12.65%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Reads mapped to any V(D)J gene,83.02%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ B,Physical library ID,VDJB_1,Valid barcodes,94.91%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr,Number of reads,"18,388,510"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr,Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr,Q30 RNA read,93.3%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr,Q30 UMI,96.3%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr,Q30 barcodes,96.7%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr (2),Number of reads,"18,615,143"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr (2),Number of short reads skipped,0
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr (2),Q30 RNA read,93.0%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr (2),Q30 UMI,96.4%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Fastq ID,KETfaLdx_Ub1mtE13_tcr (2),Q30 barcodes,96.8%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Estimated number of cells,"1,626"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Fraction reads in cells,41.46%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Mean reads per cell,"22,757"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Mean used reads per cell,"6,326"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Number of reads,"37,003,653"
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRA,20.05%
BCLLATLAS_46,KETfaLdx_Ub1mtE13,Library,VDJ T,Physical library ID,VDJT_1,Reads mapped to TRB,37.78%
